image_uid,file_name,uncertainty_score,confidence_component,quality_component,agreement_component,novelty_component,terms_corroborated,terms_checked,has_description,has_quality,review_recommended,reason,vocabulary_version
6a99cc8931aa46b5a5425f38151a2cc3,A1b10b.jpg,0.4264,0.5098,0.2717,0.5,0.2907,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
0fc8e5ece1dd4140852c21de4c37099d,A1b11y.jpg,0.5766,0.553,0.5272,0.75,0.3506,1,4,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.0
8254b7ddf6c343628407426c22210b13,A1b11z.jpg,0.5409,0.4133,0.5872,0.75,0.3585,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
c67370214b6548b488385cbe70a29b40,A1b14a.jpg,0.5088,0.6361,0.0369,0.75,0.3584,1,4,True,True,False,"Chiefly because the generated description does not corroborate the assigned terms, and the matching scores separated the leading terms only narrowly.",1.0
e42d1b1d74c94d54bb5971df60996e4c,A1b14b.jpg,0.4642,0.5175,0.045,0.75,0.3275,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
76b1622848bc4d569f6a003e1480717a,A1b19.jpg,0.3599,0.4819,0.5917,0.0,0.4857,4,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
732217b1f530494f926f5e153e926ab0,A1b19a.jpg,0.6102,0.7619,0.2624,0.75,0.4407,1,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the generated description does not corroborate the assigned terms.",1.0
9b1cdaedeb11482e8124a408796ce11c,A1b28a.jpg,0.4032,0.4267,0.6839,0.25,0.2803,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
5932b03de40d43ea8160d14114790d7a,A1b28b.jpg,0.3229,0.479,0.5024,0.0,0.3649,4,4,True,True,False,The assigned terms are well supported across all measures.,1.0
4b57126e43b94d1eac901392c33ef2b1,A1b29.jpg,0.5701,0.654,0.2721,0.75,0.4116,1,4,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the matching scores separated the leading terms only narrowly.",1.0
185f7028f0c64a3fb5523e9c8f25cb93,A1b31a.jpg,0.6737,0.5064,0.6011,1.0,0.5082,0,4,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
cc4b724ad51d4e71a425764d59d68626,A1b31b.jpg,0.6907,0.6309,0.5319,1.0,0.4234,0,4,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the matching scores separated the leading terms only narrowly.",1.0
5bf69d0ee8674a2f99f6611fc91687e4,A1b32.jpg,0.4943,0.5978,0.0242,0.75,0.3681,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
e45803f6135e40b88a481d00fa313b29,A1b34.jpg,0.3829,0.5448,0.3367,0.25,0.3326,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
88f02814c3b94574b3a40c4b5a3f060b,A1b34a.jpg,0.365,0.5726,0.2004,0.25,0.3299,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
8952d1825f7c45ec8c3b259ac0482421,A1b35.jpg,0.4552,0.3608,0.2791,0.75,0.3205,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
35f25236570f4a269af2f614488e4be9,A1b36&37.jpg,0.4974,0.4399,0.6248,0.5,0.4565,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
309435a1445c47678fcef465bdf32cc6,A1b41.jpg,0.5118,0.419,0.482,0.75,0.292,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
7a5039499e0c477f947d0c30cf3229a4,A1b42a.jpg,0.4867,0.2423,0.2924,1.0,0.2896,0,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
782fc614f3a74100b44f3324a8f0ac2d,A1b42b.jpg,0.368,0.1092,0.5924,0.5,0.4085,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
325cb917d04e408f9d72b39fbef521ae,A1b42c.jpg,0.358,0.1386,0.4836,0.5,0.4183,2,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
0ad3702e17744fb3bf9217cf70521d3d,A1b43.jpg,0.4373,0.514,0.2428,0.5,0.3925,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
8b1bbd9a55444f8e9607b0487f1fa0a4,A1b44a.jpg,0.3726,0.6969,0.0263,0.25,0.3229,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
b01507dd95fa493397cba73b68d71db6,A1b44b.jpg,0.2919,0.4639,0.0932,0.25,0.2392,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
27fa5b1920f54afda7cdf8209e0ef1b9,A1b46.jpg,0.6041,0.8243,0.0761,0.75,0.5025,1,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the generated description does not corroborate the assigned terms.",1.0
ef11c8c315d04e97a9a1ba91e9de9033,A1b48.jpg,0.5742,0.7903,0.0136,0.8,0.366,1,5,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the matching scores separated the leading terms only narrowly.",1.0
1e6a1bd369c84ff79379afbd76768a4a,A1b5.jpg,0.449,0.4132,0.1227,0.75,0.3654,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
6e9bde8ac6c649fc9367137f8d6c3f8c,A1b52.jpg,0.4823,0.89,0.1732,0.25,0.408,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
4e0b337815c7414eb2aecd707d19e6a6,A1b53.jpg,0.4805,0.4141,0.6171,0.5,0.414,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
7c6d64434179404bab6d882c306cfd60,A1b55.jpg,0.429,0.4188,0.0057,0.75,0.3755,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
882a202e05ed498f9a18ab57e9198f22,A1b59a.jpg,0.2211,0.2432,0.4157,0.0,0.3522,3,3,True,True,False,The assigned terms are well supported across all measures.,1.0
19e0cd52ddd34a1aae4603e78c7b4641,A1b59b.jpg,0.416,0.3838,0.0547,0.75,0.3052,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
b2cc2eec212c47caa1bfd4f0e1d9ecc3,A1b59c.jpg,0.4289,0.4843,0.4284,0.4,0.358,3,5,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
600cebd86c7b4d6c9bf3053ef3afc429,A1b61.jpg,0.4007,0.5901,0.2053,0.25,0.5209,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
cfc01971550f46c4987881c268d5bd8b,A1b61a.jpg,0.4535,0.5292,0.2058,0.5,0.5139,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
58ad175eddc54d5f92f0246c37b1193b,A1b64.jpg,0.5933,0.4409,0.5814,0.75,0.6516,1,4,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the image differs markedly from those used to establish the terms.",1.0
73fe59c32a344c1cbaa4a53c8b81c37c,A1b65.jpg,0.4862,0.3386,0.3409,0.75,0.4967,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
936591e4afb74ae9aada58f7c3333608,A1b67.jpg,0.485,0.391,0.5378,0.5,0.6041,2,4,True,True,False,Chiefly because the image differs markedly from those used to establish the terms.,1.0
de9ddc20b77948398f2a92069d656f2e,A1b69.jpg,0.4725,0.1825,0.5312,0.75,0.516,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
0f85c149dbb14eaab5aecfc64e7e02d9,A1b69a.jpg,0.5039,0.4288,0.5594,0.5,0.6128,2,4,True,True,False,Chiefly because the image differs markedly from those used to establish the terms.,1.0
055fcc88c41545a29877ac4803cb58d1,A1b70.jpg,0.3423,0.3127,0.5048,0.25,0.3791,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
5e1b1cabcc574b7fbff013e4db90379f,A1b70a.jpg,0.6373,0.9035,0.535,0.5,0.4275,2,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
baad081f648844a0ad6d6c5f6bb9b3c8,A1b71a.jpg,0.4957,0.1846,0.6255,0.75,0.5402,1,4,True,True,False,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
407928bcb5b048c18d7b5b0d7e4c965f,A1b71b.jpg,0.5203,0.2857,0.5993,0.75,0.5027,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
c0c452a65c23467cac3b745cebccd70e,A1b71c.jpg,0.3123,0.1132,0.5838,0.25,0.5394,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
3eb59d8711b94a94831f14658dfd939e,A1b71e.jpg,0.352,0.1878,0.6759,0.25,0.5073,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
c07e8179681f4eb984afabd33be8a6df,A1b71p.jpg,0.2292,0.1949,0.0964,0.25,0.4444,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
b3fb5bce9f454437a7a6947e69626bf5,A1b71q.jpg,0.4785,0.329,0.6587,0.5,0.5442,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
dc6f8602517d4b48a9fc86bdb2db7bc0,A1b71r.jpg,0.3632,0.3822,0.0314,0.5,0.4877,2,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
5785d4b640244d2fb5242075be621e6f,A1b71s.jpg,0.3143,0.1484,0.5407,0.25,0.528,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
a4d17ac167d24a95ad09636376881441,A1b71t.jpg,0.4105,0.3581,0.582,0.25,0.6249,3,4,True,True,False,Chiefly because the image differs markedly from those used to establish the terms.,1.0
745171cf21e345babaa1e047bd7fa86a,A1b71u.jpg,0.4668,0.3981,0.221,0.75,0.3885,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
8c9ea04df9fb4e388c5654159e049d02,A1b71v.jpg,0.442,0.6406,0.0216,0.5,0.4233,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
a0c7153fc71e4c78b85853dd3d1afdab,A1b71w.jpg,0.4025,0.0762,0.3535,0.75,0.5339,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
f3ccd6669c634c6d997baee682d273a8,A1b71x.jpg,0.4113,0.3016,0.0606,0.75,0.4573,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
e75bac2e5ce34595bb23ddfc28b37c5b,A1b71y.jpg,0.2217,0.0871,0.1788,0.25,0.5364,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
6962fcf8db8e43028156308f27fd3a6c,A1b71z.jpg,0.3994,0.2359,0.0379,0.75,0.5615,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
9d1d9ff802e042fc93d973ab4f3a566b,A1b72.jpg,0.4652,0.4021,0.5316,0.5,0.454,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
995bb8e8bad54d7fba0291515eabedc0,A1b73.jpg,0.5894,0.3403,0.5083,1.0,0.4574,0,4,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.0
d39a027db4fb46dbb7c4cf1b2749b00c,A1b74.jpg,0.4494,0.295,0.5941,0.5,0.5156,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
262599dec4564d8c815674d3d2bd925f,A1b74a.jpg,0.3962,0.2102,0.5081,0.5,0.4733,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
2df21c369f694b2aa3f2a6895c40e359,A1b74b.jpg,0.3908,0.2262,0.4331,0.5,0.4999,2,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
ff3dc3fdd9d8495a8a9d41e62ad7c3c2,A1b74c.jpg,0.3539,0.3413,0.4604,0.25,0.4493,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
c4cbefaa59bd4be3addbeb9a2d598ce8,A1b75.jpg,0.3995,0.512,0.0458,0.4,0.6079,3,5,True,True,False,Chiefly because the image differs markedly from those used to establish the terms.,1.0
f95339f3d2e2495eb3737ca625200820,A1b75a.jpg,0.4912,0.3919,0.4041,0.75,0.3214,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
428e12b6825d43109ae303854ed9340f,A1b75b.jpg,0.5906,0.5444,0.5292,0.75,0.4618,1,4,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.0
cba73042d5bc472fbdf5a4b3e0ed77b4,A1b75c.jpg,0.343,0.3223,0.4386,0.25,0.4495,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
95702ff3f9f24aa490f6e2be93dc659d,A1b76.jpg,0.3884,0.1394,0.5729,0.5,0.5,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
aa4c025ef6cf4746bd012cf05c7a4ecf,A1b76a.jpg,0.4004,0.1924,0.5458,0.5,0.4926,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
27e321cd09364ece811e4130a85c66a7,A1b76b.jpg,0.555,0.4808,0.714,0.5,0.6264,2,4,True,True,True,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned, and the image differs markedly from those used to establish the terms.",1.0
8726833d09324012bd32c75578a560b4,A1b77.jpg,0.5345,0.3325,0.6384,0.75,0.4364,1,4,True,True,False,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
be037d05be8e42e38df5427c7e7e62dc,A1b77a.jpg,0.4028,0.5003,0.7592,0.0,0.5059,4,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
a0489fd2af674885b9a9d653524acb71,A1b8_1.jpg,0.4518,0.4832,0.0828,0.75,0.2743,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
e71edadb31db464d8ced3d68903f1907,A1b8_2.jpg,0.2128,0.29,0.2574,0.0,0.3989,4,4,True,True,False,The assigned terms are well supported across all measures.,1.0
087d07bb297c4c6a9422f9449c3b6ec3,A1b9a.jpg,0.6072,0.434,0.554,1.0,0.2966,0,4,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.0
379db99103ee4f4d96753f1493526abb,A1b9b.jpg,0.5238,0.3135,0.3441,1.0,0.3019,0,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
7de89a9b652443f8befcb3edfc45570d,A1b9c.jpg,0.5286,0.3024,0.4071,1.0,0.2758,0,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
f743a65dde8745bc87abc2fdb978192c,A1c1.jpg,0.434,0.3965,0.445,0.5,0.3749,2,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
250b882c144345d58a299d92a0168467,A1c113_1.jpg,0.4275,0.6432,0.5888,0.0,0.5642,4,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
945fdbe5c4604a84bdc1440dd97bea11,A1c113_1a.jpg,0.4676,0.5272,0.606,0.25,0.5794,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
b7a360a35589496e8bdaad360c42f6f0,A1c113_1b.jpg,0.4841,0.5602,0.6027,0.25,0.6166,3,4,True,True,False,"Chiefly because the image differs markedly from those used to establish the terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
70687e6102e246ab9a32ec9881c7b097,A1c113_1c.jpg,0.6992,0.5167,0.6026,1.0,0.6523,0,4,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the image differs markedly from those used to establish the terms.",1.0
061fc5c47006476d9859d3a3f77189bb,A1c113_1d.jpg,0.6885,0.7319,0.5969,0.75,0.5861,1,4,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the matching scores separated the leading terms only narrowly.",1.0
a282510e63f14c04884769a639c83f8d,A1c113_1e.jpg,0.4769,0.5662,0.5786,0.25,0.587,3,4,True,True,False,Chiefly because the image differs markedly from those used to establish the terms.,1.0
b1755363d67645118c8936080288aac5,A1c113_2a.jpg,0.6511,0.6687,0.5006,0.75,0.6131,1,4,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the matching scores separated the leading terms only narrowly.",1.0
d754cc8d2f314677a87f0f38d6951efc,A1c113_2b.jpg,0.5131,0.4845,0.5422,0.5,0.5669,2,4,True,True,False,Chiefly because the image differs markedly from those used to establish the terms.,1.0
0b31540d868c4d42b1f26cba1bfd6f5b,A1c113_2c.jpg,0.5668,0.4363,0.5334,0.75,0.5495,1,4,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.0
1b8b338619b1479cbb85ad185cccc09c,A1c13.jpg,0.2519,0.2788,0.0159,0.25,0.5074,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
25f107822183485b8bdfc83951a0cdb4,A1c134a.jpg,0.6245,0.584,0.5066,0.8,0.5255,1,5,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.0
81d28f285c6148aeb56d014e457d2df2,A1c134b.jpg,0.4102,0.6184,0.6118,0.0,0.4759,3,3,True,True,False,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
9872df212b704801aec25db961c93657,A1c134c.jpg,0.5846,0.7035,0.604,0.5,0.4508,2,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
2c09823f5c3946c791893dee894b57b2,A1c135.jpg,0.4693,0.4186,0.489,0.75,0.0,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
